Customer_ID,Age,Gender,City_Tier,Account_Age_Days,Annual_Income,Total_Orders,Avg_Order_Value,Total_Spend,Discount_Usage_Pct,Return_Rate,Preferred_Category,Days_Since_Last_Order,App_Sessions_Per_Week,Wishlist_Items,Support_Tickets,Library_Visits,School_Type,Payment_Method,Device_Type,Browser_Language,Screen_Resolution,Signup_Source,True_Segment
CUST_100027,25,Male,2,899,25751.99099,50,292.9670992,12457.55727,0.899473903,0.13540333,Clothing,3,8.356025132,18,2,1,Government,Wallet,Desktop,Hindi (India),1280x720,Referral,0
CUST_100028,28,Female,2,1897,68686.1745,18,741.5495178,13646.20081,52.57963596,-1,H&l,206,3.570698737,7,8,2,Private,UPI,Mobile,English (India),1366x768,Influencer,4
CUST_100029,30,Male,3,588,25304.31097,78,210.0100312,15886.92936,0.883572909,0.251892772,Clothing,23,11.8750035,5,2,0,Private,UPI,Mobile,Tamil (India),1366x768,Facebook_Ad,0
CUST_100030,51,Female,2,2986,55000,77,2580.320004,213048.0764,0.117010786,0.040363922,Furniture,6,999,7,0,2,Government,Net Banking,Desktop,English (India),1920x1080,Google_Ad,1
CUST_100031,20,Male,3,438,31193.43357,62,192.3078976,13277.85519,84.97360028,0.18012271,Fashion,17,7.237485787,14,2,2,Public,Unknown,Mobile,Hindi (India),1920x1080,Referral,0
CUST_100033,28,Female,2,420,40326.49791,16,773.7051642,11470.63827,34.05777634,0.302598636,Home,199,7.276607128,14,5,4,Private,Cash on Delivery,Mobile,Hindi (India),1280x720,TV_Ad,4
CUST_100034,51,Female,1,2199,81207.85829,50,2386.629023,101971.8555,11.15676621,0.076403223,Electronics,9,9.897599268,7,1,7,Private,Debit Card,Desktop,Hindi (India),375x812,Organic,1
CUST_100035,55,Male,1,1115,174212.3503,5,15310.88064,65446.69946,0.014808126,0.045401965,Luxury,28,999,1,0,1,Private,Credit Card,Mobile,English (India),1366x768,Google_Ad,2
CUST_100036,19,Female,1,554,51260.90853,4,750.8221164,3187.011507,59.13359229,0.273493461,Apparel,59,11.05490056,23,2,1,Private,Wallet,Mobile,Tamil (India),414x896,Facebook_Ad,3
CUST_100037,39,Male,2,1241,89966.44529,23,979.9593714,19343.40916,0,0.543409797,Food,9999,5.250173668,6,4,0,Private,UPI,Mobile,Hindi (India),360x800,Facebook_Ad,4
CUST_100038,31,Male,3,1910,65824.83335,15,1591.541869,23023.43287,58.10842563,0.346897114,Electronics,225,3.503480502,12,9,3,Private,Wallet,Mobile,Hindi (India),1920x1080,Google_Ad,4
CUST_100039,31,Male,1,1428,84396.70774,74,3104.680233,256113.0619,0.170642178,0.040548964,H&l,5,4.297516124,2,132,7,Private,Credit Card,Desktop,English (India),360x800,Facebook_Ad,1
CUST_100040,24,Female,2,1219,43475.60593,1,901.3169814,13708459.22,0.32387208,-1,Electronics,59,9.393409006,32,6,2,Private,Wallet,Mobile,Hindi (India),360x800,Unknown,3
CUST_100041,33,Female,1,1266,40785.81582,19,1508.267982,31254.70824,0.390218096,0.28878047,Electronics,101,2.429977879,7,6,4,Public,Cash on Delivery,Mobile,Hindi (India),360x800,Facebook_Ad,4
CUST_100042,18,Male,2,706,27317.07853,54,387.5392378,20351.80934,0.812560879,0.20313409,Fashion,26,7.888791358,10,2,1,Private Ltd,UPI,Mobile,Gujarati (India),1920x1080,Facebook_Ad,0
CUST_100043,26,Female,2,374,15734.24376,21,478.3749556,10561.99765,0.857424796,0.126224075,Grocery,22,10.84878003,17,0,1,Public,Unknown,Desktop,English (India),375x812,Organic,0
CUST_100045,28,Female,1,1429,37423.52264,1,587.660874,512.0913664,0.595885689,0.171315284,Electronics,69,18.56370585,42,3,2,Public,UPI,Mobile,Telugu (India),1366x768,Referral,3
CUST_100046,21,Female,1,1462,50017.2079,9,721.5581428,5769.071037,27.60108017,0.282074098,Electronics,29,22.57454145,24,6,0,Private,UPI,Mobile,English (India),360x800,Organic,3
CUST_100048,25,Male,2,545,21245.51525,1,505.1776344,441.9359231,23.28646026,0.244553449,Fashion,47,19.08664693,30,6,0,Private,UPI,Mobile,English (India),1920x1080,Google_Ad,3
CUST_100050,37,Male,1,1180,42838.54648,14,1294.529887,18431.81458,0.693198838,0.40164874,Food,218,3.271854716,9,5,0,Private,Credit Card,Mobile,Hindi (India),1366x768,Referral,4
CUST_100051,36,Male,1,852,50878.4004,7,996.0442152,6351.432412,0,0.496694966,Electronics,83,3.167982674,4,3,1,Public,UPI,Desktop,Tamil (India),414x896,Google_Ad,4
CUST_100052,61,Male,1,761,164090.5199,8,10195.43427,73689.65481,0.024516496,-1,Electronics,48,2.99113391,4,0,0,Private,Credit Card,Mobile,English (India),414x896,Google_Ad,2
CUST_100053,NULL,Female,1,1534,239331.2399,4,15169.79591,57794.88104,0.028244384,0.007079775,Jewelry,38,4.027506634,2,0,2,Private,Credit Card,NULL,Telugu (India),1366x768,Unknown,2
CUST_100054,19,Female,3,643,25888.0576,72,386.2623094,30367.49423,0.94702985,0.172624297,Electronics,6,4.843429465,13,0,2,Public,UPI,Mobile,English (United States),1280x720,Google_Ad,0
CUST_100055,35,Male,2,1097,35892.57901,1,726.6119192,648.8139643,0.24173041,0.367060463,Fashion,87,17.56188912,21,3,0,Public,UPI,Mobile,Tamil (India),360x800,Referral,3
CUST_100058,47,Female,1,708,76044.68274,80,3732.837857,273594.7335,0.066998789,0.02470281,Electronics,7,999,7,0,0,Private,Net Banking,Mobile,Gujarati (India),375x812,Organic,1
CUST_100059,37,Male,1,2313,291751.3967,13,15530.54444,180312.2988,4.419879997,0.016250036,Jewelry,75,3.241565385,4,0,2,Private,Credit Card,Mobile,Hindi (India),1280x720,Google_Ad,2
CUST_100060,39,Female,1,2644,203575.3345,2,15366.24145,31723.98251,0.047088848,0.032041149,Luxury,43,3.901558492,4,0,2,Private,Credit Card,Desktop,English (United States),360x800,Google_Ad,2
CUST_100061,53,Male,2,847,50616.8845,6,1118.429068,7024.513448,0.611219608,0.371193155,Grocery,113,6.430732818,4,8,3,Private,Credit Card,Mobile,Hindi (India),1280x720,Organic,4
CUST_100064,NULL,Male,3,632,22930.61219,73,319.1492952,24444.47229,0.811552161,0.234056086,Fashion,17,6.316235935,19,2,0,Private,Wallet,Mobile,English (India),2560x1440,Organic,0
CUST_100067,30,Female,2,1034,89093.53868,86,2646.291898,213706.0289,11.42016062,0.073215571,Home,12,7.235649751,7,1,0,Public,Credit Card,NULL,English (India),360x800,Organic,1
CUST_100069,43,Male,1,1556,33146.04815,9,1066.290756,8243.869371,45.0401927,0.445617988,Clothing,203,2.973617112,6,9,2,Government,UPI,Desktop,Hindi (India),375x812,Organic,4
CUST_100071,31,Female,2,849,31563.30341,68,363.2325472,26567.66516,0.884243442,0.161194179,Fashion,20,8.484906824,5,0,1,Government,Unknown,Mobile,English (United States),360x800,Referral,0
CUST_100072,NULL,Female,3,287,33536.90469,38,489.9834354,19698.82495,0.787539479,0.254474622,Apparel,15,7.593560427,10,3,0,Public,Wallet,Mobile,English (India),375x812,Facebook_Ad,0
CUST_100076,20,Female,2,368,20305.25535,74,290.3987662,23944.99529,0.920661441,0.268850547,Grocery,6,10.38898606,7,1,0,Public,UPI,Mobile,English (United States),1366x768,Influencer,0
CUST_100077,42,Female,1,496,149842.6286,8,17006.47235,153193.0023,0.664539428,0.03286037,Gems,33,2.611158403,3,0,2,Public,Credit Card,Desktop,Hindi (India),375x812,Facebook_Ad,2
CUST_100078,45,Male,1,2616,216648.7022,3,15966.74836,48724.78927,3.009260854,0.015222554,Electronics,50,2.537199499,4,0,0,Private,Net Banking,Desktop,English (India),414x896,Unknown,2
CUST_100079,36,Female,1,474,24165.38789,3,752.4993173,2013.718007,0.423302858,0.318699273,Electronics,70,11.76934983,44,5,2,Public,Cash on Delivery,NULL,English (India),375x812,Google_Ad,3
CUST_100080,27,Male,2,197,42390.86782,8,690.044243,4959.184004,3.619554681,0.367044922,Fashion,27,13.84735489,24,6,3,Government,UPI,Mobile,Hindi (India),375x812,Referral,3
CUST_100081,30,Male,2,609,50200.55328,2,813.0917505,1609.084276,0,0.387937404,Fashion,44,13.18993191,28,3,0,Private,UPI,Mobile,English (India),1280x720,TV_Ad,3
CUST_100083,34,Male,1,986,59461.53097,94,2538.158409,272430.808,0.135947236,0.033691877,Apparel,14,4.272242333,8,0,2,Public,Debit Card,Mobile,Hindi (India),375x812,Referral,1
CUST_100085,47,Female,2,2955,74380.82099,74,2295.456614,153424.6488,0.114466988,0.036993211,Electronics,9,4.819030544,6,0,7,Private,Credit Card,Desktop,English (United States),375x812,Referral,1
CUST_100087,22,Male,2,606,30218.91641,52,150,7561.446405,84.46434142,0.277072843,Electronics,10,7.392603092,11,1,1,Private,Wallet,Mobile,Hindi (India),1366x768,Google_Ad,0
CUST_100090,28,Male,2,369,62180.69458,7,952.4326375,7194.223085,0.338222014,0.452680933,Grocery,96,5.009919517,3,11,0,Private,Credit Card,Mobile,English (India),360x800,Google_Ad,4
CUST_100091,28,Female,3,755,26301.36613,20,388.6590575,7183.535221,0.682950766,0.115493826,Fashion,5,10.08178785,15,1,2,Public,UPI,Mobile,Marathi (India),1366x768,Facebook_Ad,0
CUST_100094,22,Male,3,562,33371.94613,67,362.283709,26137.98861,0.690018244,0.251562921,Fashion,16,8.591487524,7,1,1,Public,Cash on Delivery,Mobile,Hindi (India),1920x1080,Google_Ad,0
CUST_100096,20,Female,1,284,52648.51757,1,889.3243878,873.9136043,21.09397335,0.169281277,Fashion,40,16.47567368,48,4,0,Public,UPI,Mobile,Gujarati (India),1280x720,Facebook_Ad,3
CUST_100097,25,Male,2,654,41231.56963,9,825.4698255,7499.452944,0.244498758,0.24358412,Fashion,50,13.23498292,57,7,3,Private,UPI,Mobile,Hindi (India),375x812,TV_Ad,3
CUST_100099,20,Male,3,510,21189.18942,65,379.1040031,25803.76057,0.678865733,0.203462602,Fashion,5,8.984667959,8,1,2,Private Ltd,UPI,Mobile,English (United States),375x812,Influencer,0
CUST_100100,47,Male,1,1358,55869.44076,61,3040.60693,187404.6591,14.24502472,0.058385002,Electronics,4,4.926439757,8,1,6,Private Ltd,Credit Card,NULL,English (India),414x896,Google_Ad,1
CUST_100101,46,Female,1,1000,86447.21156,69,3098.940479,223133.6028,0.195157622,0.038698579,Home,4,7.612735187,4,1,4,Private,Debit Card,Mobile,Hindi (India),360x800,TV_Ad,1
CUST_100104,33,Female,2,932,15000,67,287.3940344,19037.49589,79.21233068,0.184603753,Clothing,10,9.135087506,16,0,1,Government,Unknown,NULL,Hindi (India),1280x720,Google_Ad,0
CUST_100105,32,Male,2,865,16152.67625,78,407.5717118,34445.77188,0.806062512,0.101489916,Electronics,29,8.723137365,16,0,2,Private,UPI,Mobile,Marathi (India),375x812,Google_Ad,0
CUST_100106,28,Female,3,459,30044.90986,39,477.1058668,20613.8403,72.31845482,0.197943616,Grocery,14,7.159914513,7,0,1,Private,Wallet,Mobile,Hindi (India),360x800,Referral,0
CUST_100108,38,Female,2,503,43972.44674,22,956.0116825,22045.01209,0.369026605,0.318473835,Food,294,999,6,4,2,Private,UPI,Desktop,English (India),414x896,Organic,4
CUST_100109,NULL,Female,1,714,78604.08923,41,2613.414299,119450.325,0.132650767,0.071349296,Home,6,7.320673221,8,0,2,Private,Debit Card,Mobile,English (India),1920x1080,Unknown,1
CUST_100111,19,Female,2,535,18600.87328,33,254.7724228,7288.329867,75.32057032,0.248530422,Fashion,4,11.87615924,6,0,1,Public,Cash on Delivery,Mobile,English (India),414x896,Organic,0
CUST_100113,23,Female,2,674,24514.74795,77,276.0392702,21920.1431,0.804832246,0.217197315,Fashion,11,7.996147648,15,1,1,Public,Unknown,Mobile,English (United States),1366x768,Google_Ad,0
CUST_100114,36,Male,1,1015,169928.2082,11,17498.98493,166257.1475,0.04857046,0.018079631,Premium,15,3.678135306,3,0,2,Private,Credit Card,Mobile,English (United States),414x896,Organic,2
CUST_100115,38,Male,2,367,29739.08018,5,810.4843616,4329.321878,0.338023215,0.352860396,Electronics,35,10.36789318,43,6,2,Private,Cash on Delivery,Mobile,English (United States),360x800,Facebook_Ad,3
CUST_100116,33,Female,1,2658,82815.87151,69,2463.974583,168879.2054,0.060149404,0.047868062,Fashion,9,7.63652059,3,1,6,Public,Credit Card,Desktop,Hindi (India),375x812,Organic,1
CUST_100118,26,Female,3,204,19277.01212,51,296.9348751,13412.81771,0.985207631,0.244811898,Fashion,29,5.427893243,17,2,0,Private Ltd,UPI,Mobile,Telugu (India),414x896,Google_Ad,0
CUST_100120,31,Male,2,740,67822.04855,39,3442.769875,144255.7126,10.82000731,-1,H&l,8,7.108892293,8,0,6,Public,Debit Card,Mobile,Marathi (India),1280x720,Referral,1
CUST_100122,29,Female,3,1007,67121.06337,8,1360.261962,10651.35981,45.24637084,0.35798847,Electronics,113,6.959832545,8,11,0,Private,Wallet,Desktop,Hindi (India),1920x1080,Google_Ad,4
CUST_100123,23,Male,3,643,15000,1753,286.2492584,5233.259729,0.658081165,0.132146596,Fashion,9,3.477147029,5,0,0,Private,Unknown,Mobile,Hindi (India),2560x1440,Referral,0
CUST_100124,NULL,Female,2,2480,97979.95734,90,3339.296895,343238.1535,0.162951821,0.069989933,Fashion,6,999,6,1,0,Private,Credit Card,Mobile,Telugu (India),414x896,Organic,1
CUST_100125,31,Female,2,777,54018.44128,24,1383.533429,28842.58779,0.560972,0.319438206,Grocery,152,5.670702982,5,10,2,Private,UPI,Desktop,Hindi (India),1920x1080,Facebook_Ad,4
CUST_100127,32,Male,1,397,54678.49699,9,1525.972999,14355.99862,0,0.465808722,Electronics,200,2.879044343,8,8,4,Public,Credit Card,Mobile,Tamil (India),375x812,Google_Ad,4
CUST_100129,37,Male,1,474,45794.34332,9,589.9274648,4579.030971,24.78761287,0.20132358,Electronics,74,21.07548522,30,5,3,Government,Wallet,Mobile,Tamil (India),1280x720,Influencer,3
CUST_100131,27,Female,1,607,48541.67347,5,614.7192117,2787.403105,0,0.156123045,Electronics,9999,18.59889035,57,2,0,Private,UPI,Mobile,Hindi (India),414x896,Organic,3
CUST_100132,54,Male,2,884,91050.92332,64,3562.138835,221912.0573,10.14477533,-1,Home,7,8.573760229,7,0,7,Private,Unknown,Desktop,Hindi (India),375x812,Unknown,1
CUST_100133,38,Male,1,1567,130000,87,2769.948264,271537.7488,0.107440772,0.039494989,Home,5,6.800476213,3,1,1,Private,Credit Card,Desktop,English (United States),360x800,Facebook_Ad,1
CUST_100134,30,Female,3,95,38778.00372,9,993.2690099,9911.208749,0.543818251,0.183777537,Beauty,35,20.45572928,53,4,1,Public,Cash on Delivery,Mobile,Marathi (India),375x812,TV_Ad,3
CUST_100135,31,Male,2,364,100000,13,1239.125203,14311.4861,0.54233308,0.393820415,Home decor,259,5.650833699,4,10,4,Public,Wallet,Desktop,Telugu (India),375x812,Facebook_Ad,4
CUST_100137,38,Male,3,602,52520.28798,1,1214.748034,1245.480668,0.592673698,0.263263349,Fashion,55,15.40179709,57,6,0,Private,Cash on Delivery,Mobile,English (United States),375x812,Organic,3
CUST_100139,21,Male,3,689,36928.1098,20,318.7689917,5860.702263,92.92571515,0.261919627,Clothing,13,3,19,0,0,Private,UPI,Mobile,English (United States),375x812,Facebook_Ad,0
CUST_100140,28,Female,1,1465,40432.49594,5,663.3857923,3575.096737,0.489265265,0.216404148,Electronics,34,23.13662837,35,135,1,Government,UPI,Mobile,Hindi (India),414x896,Organic,3
CUST_100141,18,Male,2,668,42866.0786,1,655.5294069,618.4011868,0.475857,0.198662605,Fashion,9999,14.33327826,49,5,0,Private,Wallet,Mobile,Marathi (India),1280x720,Organic,3
CUST_100143,37,Male,1,166,41183.26102,1,499.7665329,545.6602283,0,0.33583823,Fashion,27,9.995900827,23,4,3,Public,UPI,Mobile,Hindi (India),414x896,TV_Ad,3
CUST_100144,30,Female,3,1878,31960.4863,8,1566.702045,11939.09688,0.378123004,0.389368958,Clothing,188,4.502607232,4,9,1,Government,UPI,Mobile,English (India),1920x1080,Google_Ad,4
CUST_100145,24,Male,3,111,51741.7763,3,1097.565592,3617.825418,0,0.159214457,Fashion,86,18.29518834,46,5,2,Private,Cash on Delivery,Mobile,Tamil (India),1366x768,Google_Ad,3
CUST_100146,32,Female,2,475,42105.22275,9,894.2535331,6982.984919,0.342267915,0.238326937,Electronics,85,14.32468752,42,4,0,Private,UPI,Desktop,Telugu (India),1920x1080,Google_Ad,3
CUST_100149,54,Male,1,1676,171471.7492,2,16861.93301,38463.23224,0.013318013,0.027243239,Electronics,108,2.464373133,4,0,0,Public,Net Banking,Desktop,Hindi (India),1920x1080,Google_Ad,2
CUST_100152,31,Male,2,1829,59582.12753,11,1043.491805,9960.518933,42.52860293,0.467856589,Electronics,9999,999,11,6,4,Private,Wallet,Mobile,English (India),1366x768,Facebook_Ad,4
CUST_100155,24,Female,2,463,17148.85808,63,315.5907462,22104.43267,0.979405867,0.20527358,Electronics,2,12.01859054,14,2,1,Public,Cash on Delivery,Mobile,English (India),360x800,Organic,0
CUST_100156,37,Male,1,1265,258471.4815,8,18305.33886,126899.8564,0.042865651,0.037970753,Electronics,88,2.874258566,4,0,2,Public,Unknown,Desktop,Bengali (India),414x896,Referral,2
CUST_100157,37,Male,1,2174,120000,2,10903.82988,21339.20452,2.109059205,0.009936412,Jewelry,49,2.910090139,2,0,0,Private,Credit Card,Mobile,Bengali (India),414x896,Facebook_Ad,2
CUST_100159,25,Female,2,776,22339.67584,76,360.4887928,26257.15327,0.86684168,0.219174056,Grocery,10,8.486835629,8,2,1,Public,UPI,Mobile,English (India),375x812,Referral,0
CUST_100160,42,Female,1,1490,77061.10812,58,2256.666271,141389.5147,0.160805775,0.059071252,Electronics,12,5.506552247,9,1,7,Private,Credit Card,NULL,English (India),1366x768,Organic,1
CUST_100161,30,Female,1,1009,45998.25609,1,610.9904669,691.3059827,0.503961175,0.332143829,Electronics,51,18.36804577,27,7,3,Public,Wallet,Mobile,English (India),1366x768,Organic,3
CUST_100163,33,Male,2,634,16678.27807,22,364.9999109,7410.507605,96.28437645,0.206043154,Electronics,24,10.5127142,5,2,0,Private,Cash on Delivery,Desktop,Hindi (India),2560x1440,Google_Ad,0
CUST_100164,33,Male,3,774,23951.1527,41,349.4507583,13672.65105,0.753467408,0.195421446,Grocery,3,6.061759451,11,1,0,Private,UPI,Mobile,Telugu (India),414x896,Referral,0
CUST_100165,18,Female,3,614,36271.38513,3,794.9477782,2108.366605,0.288298277,0.350391228,Cosmetics,22,12.64916238,46,4,0,Private,Wallet,Desktop,Hindi (India),360x800,Facebook_Ad,3
CUST_100167,39,Male,1,1215,92864.70685,77,2861.477354,220641.3439,0.138975329,0.04013401,Fashion,13,7.381436215,8,1,2,Private,Credit Card,Desktop,English (United States),375x812,Google_Ad,1
CUST_100169,45,Female,1,1931,97392.52781,1510,2600.280414,156574.1652,0.035807006,0.050700957,Electronics,1,3.310833945,4,1,2,Public,Credit Card,Mobile,Tamil (India),1920x1080,Organic,1
CUST_100172,43,Female,1,1349,154524.8067,9,11862.83056,96575.18704,0.039938877,0.025195344,Jewelry,76,3.018294968,2,0,1,Private,Credit Card,Desktop,Marathi (India),375x812,Facebook_Ad,2
CUST_100177,33,Female,2,1158,45527.54129,8,802.4607922,6342.490499,0.445241291,0.365713814,Electronics,54,14.01727352,40,4,2,Government,UPI,Mobile,Tamil (India),414x896,Facebook_Ad,3
CUST_100179,36,Female,1,1355,89377.4117,39,1970.3385,75457.27789,5.756687336,0.036444207,Apparel,1,6.024078162,4,1,6,Public,Credit Card,Mobile,Hindi (India),1280x720,TV_Ad,1
CUST_100180,50,Female,3,371,59435.15898,13,1780.045845,22133.00628,0.448893833,0.546828537,Electronics,214,4.521378158,12,6,4,Public,Cash on Delivery,Mobile,English (India),360x800,Organic,4
CUST_100181,52,Female,1,2656,209408.3811,11,19234.916,235851.5871,0.030794075,0.005279473,Electronics,80,3.11180294,4,0,2,Private,Net Banking,Desktop,Hindi (India),1920x1080,Organic,2
CUST_100182,32,Female,1,2809,77246.56493,68,2384.521207,155182.7893,0.135339085,0.053660151,Home decor,10,8.220841618,2,0,2,Private,Net Banking,Desktop,English (India),1366x768,Organic,1
CUST_100183,22,Male,2,262,27754.40521,53,303.0417418,14881.46513,0.811122525,0.223072631,Electronics,18,10.8602983,16,1,1,Private,Cash on Delivery,Mobile,Hindi (India),375x812,Facebook_Ad,0
CUST_100187,22,Male,2,467,35803.10316,8,908.1418253,6987.157314,25.08650296,0.398158217,Fashion,31,17.51466899,56,4,2,Private,UPI,Mobile,Tamil (India),414x896,Google_Ad,3
CUST_100189,37,Male,1,1224,89602.92372,95,3162.451356,264038.464,18.80899825,0.077318038,Home,11,6.141597277,9,0,6,Private,Debit Card,Desktop,Tamil (India),1920x1080,Organic,1
CUST_100190,29,Female,3,983,27909.38171,36,298.3045376,10409.18398,0.796605348,0.12611307,Electronics,8,7.454952482,19,1,1,Government,UPI,Mobile,Telugu (India),1920x1080,Facebook_Ad,0
CUST_100191,20,Male,2,953,42187.12901,1,425.0573752,485.3246599,0.230243945,0.266251256,Fashion,26,13.59314969,54,4,0,Public,Wallet,Mobile,English (United States),1920x1080,Google_Ad,3
CUST_100194,34,Male,1,982,72705.55718,86,2826.83116,253305.3053,0.1042569,0.043881692,Electronics,13,6.008962732,6,0,7,Public,Net Banking,Desktop,English (United States),2560x1440,Google_Ad,1
CUST_100195,18,Female,3,461,18699.14386,49,345.0193999,14843.37484,83.42262258,0.182711378,Fashion,29,8.041728444,11,1,1,Public,Cash on Delivery,Mobile,Tamil (India),1280x720,Organic,0
CUST_100197,NULL,Male,1,1798,141044.3174,10,12980.95722,118581.023,0.007292913,-1,Luxury,9999,4.526640138,3,0,2,Public,Credit Card,Desktop,English (India),1366x768,Facebook_Ad,2
CUST_100198,28,Female,2,615,40590.26771,4,988.3119073,3637.115912,0,0.296861513,Electronics,55,15.20010893,20,6,0,Public,Wallet,Mobile,Hindi (India),414x896,Unknown,3
CUST_100199,48,Male,1,1346,39658.20325,12,1239.514146,14790.02241,0.325841817,0.404768393,Fashion,217,6.077596512,4,5,2,Private,UPI,Desktop,English (United States),1920x1080,Unknown,4
CUST_100200,33,Male,1,746,33256.82118,7,624.2513678,3799.710395,41.3095081,0.263570571,Personal care,78,17.14102544,35,7,0,Public,Wallet,Mobile,English (India),1280x720,Influencer,3
CUST_100201,29,Female,3,913,20494.39927,55,327.5030056,20642.88077,0.79884979,0.213643496,Electronics,19,6.893618347,19,2,2,Public,UPI,Desktop,Hindi (India),1920x1080,Google_Ad,0
CUST_100202,59,Female,1,752,153169.7628,9,15441.19919,134913.2032,0.375689811,0.009670013,Electronics,108,2.513438584,2,0,0,Private,Credit Card,Mobile,Tamil (India),360x800,Google_Ad,2
CUST_100205,33,Female,1,1643,96416.5938,45,2776.393742,108333.2364,0.193034627,0.070760452,Electronics,5,6.314994677,6,129,2,Private,Credit Card,NULL,Hindi (India),1366x768,Unknown,1
CUST_100207,26,Male,2,1333,50478.06431,3,644.4055031,1950.413303,0.366615528,0.313207652,Fashion,70,9.440001118,30,2,1,Public,Wallet,NULL,Marathi (India),1366x768,Facebook_Ad,3
CUST_100208,32,Male,2,807,25745.04915,2,683.3933608,1320.264329,0.437083195,0.282928701,Cosmetics,85,14.12336578,50,6,0,Private,Wallet,Desktop,Hindi (India),375x812,Google_Ad,3
